-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	#	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	#	0	0	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	45.00	9357	7011	0.91		3	3	0.000
0	#	1	#	0	0	0	0	0	1	1	1	0	0	#	0	0	#	0	0	0	0	#	100000000000000000000000000000000000100000000	1.000	1.000	1	46.33	9360	7014	0.78		3	3	0.000
0	0	1	0	0	#	#	0	0	1	#	1	0	0	0	0	#	0	0	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	68.29	9990	7014	0.83		7	7	0.000
1	#	#	0	0	0	0	0	0	0	#	0	0	#	#	0	0	0	0	#	#	0	#	000010000000000000000000000100000000000000000	0.504	0.966	1	247.13	9704	7019	0.65		7	583	0.034
0	0	#	0	#	0	0	0	0	0	0	0	0	0	0	#	0	0	0	1	0	#	0	000000000000000000000000000000000001000000000	0.477	0.964	1	203.07	9927	7020	0.83		37	192	0.036
0	0	0	0	#	0	0	0	0	0	0	0	#	0	0	1	0	#	0	1	#	#	0	000000000000000000000000000000000001000000000	0.493	0.965	2	193.45	9927	7020	0.78		26	110	0.035
#	0	0	0	0	0	1	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	000000000000000000000000100000000000000100000	0.727	0.984	1	164.95	9654	7022	0.87		21	73	0.016
0	1	0	#	0	0	0	0	#	0	0	1	0	#	0	#	0	0	0	0	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	75.92	9964	7023	0.74		11	11	0.000
0	1	0	0	0	#	#	0	#	0	0	#	0	0	0	1	0	0	0	0	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	24.33	9369	7023	0.78		3	3	0.000
#	0	0	0	#	#	0	0	1	#	#	0	0	0	#	0	#	#	0	0	#	0	0	000000000000000000000001000000000000000000000	0.796	0.989	1	172.28	9997	7024	0.61		70	94	0.011
#	0	0	0	0	0	0	0	0	0	0	#	#	0	#	1	0	#	#	0	0	#	0	000000000000000000010000000000000000000000000	0.465	0.962	1	106.14	9449	7026	0.70		7	45	0.038
0	1	0	0	0	0	0	0	0	0	0	#	0	0	#	#	0	#	#	0	0	0	0	000000000000000000000000000000001000000000000	0.943	0.997	1	161.25	9984	7028	0.78		53	61	0.003
0	1	0	0	0	#	0	0	0	0	#	#	0	#	0	#	#	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.909	0.995	1	140.26	9984	7028	0.70		77	93	0.005
0	#	0	1	0	0	#	#	0	0	#	#	#	0	0	0	#	0	0	0	#	0	#	000000000000000000000000000000000000000001000	0.833	0.991	1	128.83	9993	7029	0.61		74	98	0.009
1	#	#	#	0	#	0	0	0	0	0	#	#	0	0	0	0	0	0	0	1	0	0	000000000000000000000000000000001010000000000	0.699	0.982	1	96.28	9377	7031	0.74		3	15	0.018
0	0	#	0	0	0	0	0	0	#	#	0	#	#	0	0	0	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.800	0.989	2	201.43	9988	7032	0.70		61	84	0.011
0	0	0	1	0	0	0	0	0	0	#	1	0	0	#	#	0	0	0	0	0	#	0	000000000000000001000000000000000000000000000	0.371	0.952	1	111.86	9380	7034	0.83		3	34	0.048
1	1	#	0	#	0	0	0	#	0	0	0	0	#	#	#	0	0	#	0	0	0	0	000010000000000000000000000000001000000000000	0.868	0.993	2	217.89	9985	7035	0.70		179	243	0.007
0	1	0	#	0	0	0	#	0	0	0	0	0	0	0	#	#	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.502	0.966	1	140.08	9989	7036	0.74		24	84	0.034
0	1	0	0	0	0	0	#	0	0	0	0	#	0	0	1	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	59.71	9989	7036	0.87		7	7	0.000
0	0	1	0	0	0	0	0	0	#	#	0	0	0	0	#	#	0	#	0	0	0	0	000000000000000000000000000000000000100000000	0.416	0.957	1	229.22	9383	7037	0.78		3	127	0.043
0	1	1	0	#	0	0	0	#	0	1	#	0	0	0	#	1	0	#	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	19.00	9385	7039	0.78		3	3	0.000
0	1	#	0	0	1	0	0	0	0	1	1	0	0	0	#	0	0	#	#	0	1	#	100000000100000000000000000000000000000000000	1.000	1.000	1	18.33	9388	7042	0.78		3	3	0.000
0	1	1	0	0	1	0	0	0	0	#	1	0	0	0	#	0	0	0	1	0	1	#	100000000100000000000000000000000000000000000	1.000	1.000	1	18.33	9388	7042	0.87		3	3	0.000
0	0	#	0	0	0	0	1	0	0	#	1	0	0	0	0	0	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.880	0.994	1	67.42	9659	7048	0.83		10	14	0.006
#	0	1	0	#	0	0	#	#	0	0	0	#	0	0	#	#	#	0	#	0	0	0	000000000000000000000000000000000001000000000	0.424	0.958	1	178.75	9766	7051	0.61		11	173	0.042
0	0	0	1	0	0	0	#	#	#	0	#	0	0	#	#	#	0	0	0	#	#	1	000000000000000000000000000000000000000001000	1.000	1.000	1	81.50	9965	7052	0.61		11	11	0.000
0	0	0	1	0	0	0	0	#	1	0	1	0	0	0	0	1	0	0	#	0	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	32.14	9615	7053	0.87		7	7	0.000
0	0	0	1	0	0	0	0	#	1	#	1	0	0	0	0	1	0	0	0	0	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	32.14	9615	7053	0.87		7	7	0.000
#	0	1	0	0	0	0	0	0	1	1	1	0	0	0	#	1	0	0	0	#	0	#	100000000000000000000000000000000000100000000	1.000	1.000	1	23.67	9400	7054	0.83		3	3	0.000
0	#	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	#	100000000000000000000000000000000000100000000	1.000	1.000	2	23.67	9400	7054	0.91		3	3	0.000
0	#	0	0	0	1	0	0	0	1	#	0	0	#	0	#	1	#	0	1	0	0	#	000000000000000000000000000000000000100000010	1.000	1.000	1	31.00	9403	7057	0.74		3	3	0.000
0	#	0	0	0	1	#	#	0	#	0	0	0	#	0	1	#	0	0	1	#	0	0	000000000000000000000000000000000000100000010	0.438	0.960	1	52.06	9403	7057	0.70		3	11	0.040
1	1	#	0	#	0	0	#	#	0	0	0	0	#	#	0	0	0	#	0	0	0	0	000010000000000000000000000000001000000000000	0.867	0.993	1	217.89	9985	7059	0.70		177	241	0.007
0	0	#	0	0	1	0	0	1	0	1	1	0	0	0	#	0	0	#	0	0	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	20.00	9406	7060	0.83		3	3	0.000
0	0	0	0	0	1	#	0	1	0	1	1	0	0	0	#	0	0	#	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	20.00	9406	7060	0.87		3	3	0.000
0	0	#	0	1	#	#	#	#	#	0	#	0	#	#	#	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.935	0.997	1	142.89	9950	7062	0.43		71	79	0.003
0	#	0	0	#	#	#	#	0	#	#	0	0	#	#	0	#	0	0	#	0	0	#	000000000000000000000000000000000000000000001	0.441	0.960	1	175.35	9950	7062	0.48		75	544	0.040
0	0	0	#	0	#	0	0	0	#	0	#	0	1	0	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	192.22	9962	7063	0.83		18	18	0.000
0	#	1	#	0	0	0	0	0	#	0	0	0	0	0	#	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.937	0.997	1	217.03	9992	7064	0.74		132	144	0.003
0	0	#	0	0	#	0	0	0	0	0	0	0	1	0	0	0	1	#	#	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	206.18	9933	7067	0.78		17	17	0.000
0	0	0	0	#	#	#	0	#	0	1	#	0	0	#	#	0	#	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	107.70	9532	7068	0.61		10	10	0.000
0	0	#	#	0	0	0	0	#	0	0	0	0	0	#	1	0	0	0	1	0	#	0	000000000000100000000000000000000001000000000	0.318	0.944	1	191.00	9416	7070	0.78		3	116	0.056
1	#	#	0	1	0	#	#	0	0	0	#	0	1	#	0	0	0	0	#	0	0	0	000010000000000000000000000000001000000000001	0.699	0.982	1	63.72	9697	7071	0.70		7	15	0.018
1	#	0	0	1	0	#	0	0	0	#	#	0	1	0	0	#	0	0	0	#	0	0	000010000000000000000000000000001000000000001	0.685	0.981	1	63.95	9697	7071	0.74		7	19	0.019
#	#	0	1	#	#	0	0	0	#	#	#	0	0	0	#	#	0	0	0	#	0	0	000000000000000000000000000000000000000001000	0.756	0.986	1	129.32	9993	7072	0.57		59	96	0.014
1	#	0	#	0	#	0	0	0	#	#	0	#	1	1	#	0	1	0	#	0	0	0	000010000000000000000000000000000000000000000	0.909	0.995	1	93.60	9963	7073	0.65		11	14	0.005
1	#	0	#	0	#	#	#	0	0	#	0	#	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.474	0.963	1	85.68	9421	7075	0.70		3	17	0.037
0	0	1	0	0	0	0	0	#	0	#	1	0	0	#	0	1	0	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	107.93	9900	7076	0.83		14	14	0.000
0	0	#	0	#	0	1	0	0	0	0	0	0	0	0	1	0	0	0	#	0	0	#	000000000000000000000000100000000000000000000	0.884	0.994	1	160.56	9983	7077	0.83		55	76	0.006
1	#	0	0	#	#	#	0	0	#	0	0	0	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.759	0.986	1	221.86	9969	7079	0.52		351	682	0.014
#	#	0	0	#	1	0	#	0	#	0	0	0	0	0	1	#	#	0	#	0	#	0	000000000000000000000000000000000000000000010	0.862	0.993	1	113.95	9966	7082	0.61		34	45	0.007
0	#	#	0	1	#	#	#	#	#	#	0	0	#	#	#	0	#	#	#	0	0	0	000000000000000000000000000000000000000000001	0.917	0.996	1	139.40	9950	7090	0.39		66	77	0.004
1	0	#	#	0	0	0	0	#	0	0	#	0	0	0	#	0	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.984	0.999	1	290.16	9969	7093	0.78		210	218	0.001
#	0	0	#	1	0	#	0	#	#	0	0	0	#	0	0	1	0	0	#	0	0	0	000000000000000000000000000000000000000000001	0.850	0.992	1	92.42	9663	7094	0.70		7	11	0.008
1	0	#	#	0	#	#	0	0	0	0	0	#	#	0	0	#	0	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	110.08	9722	7095	0.65		11	11	0.000
#	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	#	0	#	0	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	122.90	9722	7095	0.70		18	18	0.000
1	1	#	0	#	#	0	0	0	0	0	0	0	1	1	#	0	#	1	#	#	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	42.00	9442	7096	0.70		3	3	0.000
0	0	0	0	0	1	#	0	0	#	#	0	#	0	0	0	0	0	0	1	0	0	0	000000000000010000000000000000000000000000010	0.774	0.987	1	65.57	9445	7099	0.83		3	7	0.013
0	0	0	#	0	0	0	0	0	0	0	1	#	0	0	#	1	#	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	63.34	9646	7100	0.78		11	11	0.000
0	#	0	0	0	#	#	0	1	0	0	0	0	#	0	0	0	0	#	0	0	0	#	000000000000001000000000000000000000000000000	0.492	0.965	1	160.96	9772	7101	0.74		23	100	0.035
0	#	0	0	0	0	0	0	#	1	1	1	0	#	0	0	0	#	0	1	0	0	0	000000000100000000000000000000000000100000000	1.000	1.000	1	21.67	9452	7106	0.83		3	3	0.000
#	#	#	0	#	0	0	#	0	0	#	#	0	0	0	#	0	0	0	1	0	#	0	000000000000000000000000000000000001000000000	0.468	0.963	1	174.05	9927	7107	0.61		36	220	0.037
1	0	0	0	1	#	0	0	0	0	0	0	#	#	0	0	#	#	0	0	0	#	0	000010000000000000000000000000000000000000001	0.949	0.997	1	83.25	9924	7109	0.74		30	34	0.003
#	0	0	0	0	#	1	#	0	#	#	0	0	#	#	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000100000	0.729	0.984	1	164.10	9654	7111	0.70		20	68	0.016
0	#	0	0	#	0	#	0	0	#	#	#	0	1	0	#	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.919	0.996	1	177.16	9981	7112	0.61		38	42	0.004
0	#	#	#	#	0	0	0	0	0	#	1	#	0	#	1	0	#	0	#	0	0	0	100000000000000000000000000000000000010000000	0.435	0.959	1	50.62	9460	7114	0.61		3	30	0.041
#	#	1	#	0	0	0	0	0	#	0	0	#	0	0	1	0	0	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	134.00	9992	7116	0.74		10	10	0.000
0	0	#	#	0	0	0	1	0	0	0	0	0	0	0	0	#	0	#	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	173.39	9775	7117	0.78		27	27	0.000
0	0	1	0	#	#	0	0	0	0	#	#	#	0	0	0	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.954	0.998	1	199.35	9915	7118	0.74		157	169	0.002
0	0	#	0	0	0	0	0	0	0	0	1	0	1	#	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	151.40	9981	7121	0.83		25	25	0.000
0	#	1	1	#	0	0	0	0	#	0	0	0	0	0	#	#	0	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	2	114.78	9755	7123	0.70		14	14	0.000
0	0	0	#	0	0	#	0	0	0	0	0	0	0	0	0	#	0	#	0	#	#	#	000000000000000000000000000000100000000000000	0.482	0.964	1	198.97	9856	7124	0.70		38	186	0.036
1	0	0	#	0	#	#	0	0	0	0	#	0	1	0	0	1	0	#	0	0	0	0	001010000000000000000000000000000000000000000	0.671	0.980	1	133.29	9472	7126	0.78		3	27	0.020
0	0	0	1	0	0	#	#	0	#	1	1	0	0	0	0	#	0	#	0	0	0	0	000000000000000000000000000010000000000001000	0.493	0.965	1	108.91	9862	7127	0.78		7	64	0.035
#	0	0	1	0	0	0	0	0	#	1	1	0	0	0	0	0	0	#	0	0	0	#	000000000000000000000000000010000000000001000	0.445	0.960	1	94.01	9473	7127	0.83		3	42	0.040
0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	0	0	1	0	0	#	000000000100000000000000000000000000001000000	0.583	0.973	1	223.85	9474	7128	0.87		3	56	0.027
0	0	0	0	0	1	0	0	0	0	#	0	0	0	0	#	0	#	#	1	0	0	0	000000000100000000000000000000000000000000000	0.517	0.968	1	61.20	9478	7132	0.83		3	13	0.032
#	#	0	0	#	0	#	#	1	0	0	0	0	0	0	0	0	0	0	0	0	0	#	000000000000000000000001000000000000000000000	0.812	0.990	1	173.37	9997	7133	0.74		69	92	0.010
0	0	#	#	0	0	0	1	0	#	0	0	0	0	#	#	#	#	#	#	#	0	#	000000000100000000000000000000000000000000000	0.974	0.999	1	160.99	9999	7136	0.52		63	67	0.001
1	#	0	0	1	0	0	#	0	0	0	0	#	1	1	0	0	1	0	0	0	0	0	000010000000000000000000000001000000000000000	1.000	1.000	1	33.33	9485	7139	0.87		3	3	0.000
0	0	0	#	0	#	1	0	0	0	0	#	0	0	0	1	#	0	#	0	#	0	#	000000000000000000000000100000000000000000000	0.859	0.992	1	135.28	9998	7141	0.70		60	91	0.008
0	#	1	#	0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.957	0.998	1	225.03	9992	7145	0.83		116	122	0.002
0	1	0	#	0	#	0	0	0	#	#	#	0	#	0	#	0	0	0	0	0	#	0	000000000000000000000000000000001000000000000	0.905	0.995	1	140.03	9984	7146	0.65		73	89	0.005
0	0	#	0	0	0	0	1	0	#	0	#	0	0	0	0	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	169.01	9775	7147	0.70		26	26	0.000
0	0	#	0	0	#	0	#	0	0	0	0	0	0	0	#	#	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.464	0.962	1	187.91	9999	7147	0.78		62	382	0.038
0	0	1	1	#	0	0	0	0	0	1	1	0	0	0	1	0	#	#	0	0	0	0	100000000000000100000000000000000000000000000	0.638	0.978	1	36.50	9497	7151	0.87		3	6	0.022
0	#	#	#	0	0	1	0	#	0	#	0	0	#	0	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000000000	0.875	0.993	1	136.47	9998	7152	0.70		63	90	0.007
#	#	#	0	0	#	#	0	0	0	#	1	0	1	0	#	0	1	0	#	0	1	0	000000000000000000000000000000010000000000000	0.862	0.993	1	156.00	9971	7156	0.65		44	51	0.007
#	#	0	0	0	0	0	0	#	0	#	#	0	1	0	0	0	1	0	0	#	1	#	000000000000000000000000000000010000000000000	0.752	0.986	1	142.77	9971	7156	0.70		73	96	0.014
#	#	#	0	0	0	#	0	1	0	0	0	0	#	0	0	0	0	#	0	0	0	0	000000000000001000000000000000000000000000000	0.473	0.963	1	150.51	9772	7160	0.74		22	107	0.037
0	0	#	0	1	#	#	#	0	#	0	#	0	#	#	0	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.931	0.996	1	142.89	9950	7161	0.52		67	75	0.004
0	0	0	0	1	#	#	#	#	#	0	0	0	#	#	#	#	#	0	#	0	0	#	000000000000000000000000000000000000000000001	0.931	0.996	1	142.89	9950	7161	0.48		67	75	0.004
0	0	#	0	0	0	0	1	0	0	#	#	0	0	0	0	0	0	0	0	0	#	#	000000000100000000000000000000000000000000000	0.950	0.997	1	138.60	9775	7162	0.78		31	35	0.003
0	0	0	#	0	0	1	0	0	#	0	#	0	#	0	1	0	0	#	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	80.89	9734	7163	0.70		13	13	0.000
0	0	0	1	0	#	#	#	0	#	0	#	0	0	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	38.00	9509	7163	0.70		6	6	0.000
#	0	0	0	0	0	0	0	#	#	0	#	0	#	#	0	0	0	0	0	1	0	#	000000000000000000000000000000000010000000000	0.877	0.993	1	83.49	9722	7164	0.70		27	34	0.007
0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	0	#	0	0	0	1	0	0	000000000000000000000000000000000010000000000	0.800	0.989	1	100.60	9496	7164	0.87		9	12	0.011
0	0	1	0	#	#	0	0	0	0	0	0	0	0	0	#	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.942	0.997	1	232.94	9992	7165	0.83		103	112	0.003
0	0	0	#	#	0	0	#	0	0	#	0	0	#	#	#	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.803	0.989	1	201.96	9988	7168	0.61		130	177	0.011
0	0	#	0	0	#	0	#	0	#	0	0	#	#	0	0	0	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.731	0.984	1	198.14	9988	7169	0.65		52	80	0.016
0	0	#	0	0	0	0	0	#	0	#	0	0	0	#	0	0	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.795	0.989	1	201.44	9988	7169	0.74		58	80	0.011
#	0	0	0	0	0	0	0	0	#	#	1	0	1	1	0	0	1	0	#	0	#	#	000000000010000000000000000000000000000000000	0.491	0.965	1	69.42	9516	7170	0.74		3	14	0.035
0	1	0	#	0	#	#	0	0	0	0	#	0	#	#	0	#	#	0	0	0	0	#	000000000000000000000000000000001000000000000	0.891	0.994	1	128.57	9984	7171	0.61		90	108	0.006
0	0	0	#	0	0	#	0	0	0	0	1	0	1	1	0	#	1	#	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	49.67	9521	7175	0.83		3	3	0.000
1	0	0	0	0	0	#	0	0	#	#	#	0	#	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.860	0.993	1	218.32	9969	7177	0.48		395	495	0.007
0	#	0	1	0	0	0	0	0	1	1	#	0	0	0	0	0	#	#	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	1	26.00	9524	7178	0.83		3	3	0.000
1	0	#	0	0	#	#	#	0	#	#	#	0	#	#	#	#	#	0	0	0	0	0	000010000000000000000000000000000000000000000	0.922	0.996	1	229.30	9969	7179	0.48		357	409	0.004
0	0	0	0	0	0	0	#	#	0	0	0	1	0	0	#	0	0	0	#	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	138.87	9919	7181	0.74		48	48	0.000
0	0	0	0	0	0	0	#	0	0	#	0	1	0	0	#	0	0	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	144.88	9919	7181	0.83		44	44	0.000
#	#	0	0	#	#	0	0	0	0	0	#	0	0	1	0	0	#	0	#	0	0	#	000000000010000000000000000000000000000000000	0.498	0.966	1	104.36	9595	7183	0.65		11	48	0.034
0	#	0	0	0	#	0	#	0	0	1	1	0	0	#	0	0	#	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	45.00	9726	7186	0.74		7	7	0.000
0	0	0	0	#	0	#	0	0	0	1	#	0	0	#	0	0	0	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	112.56	9532	7186	0.78		9	9	0.000
#	0	0	0	0	#	#	0	1	1	1	#	0	0	0	0	#	0	#	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	23.33	9534	7188	0.74		3	3	0.000
1	0	0	#	1	0	#	#	0	0	0	0	0	0	0	#	#	0	#	0	#	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	100.46	9924	7193	0.70		18	18	0.000
0	0	0	1	0	0	0	0	0	0	#	1	0	0	#	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100001000	0.722	0.984	1	127.48	9542	7196	0.91		3	11	0.016
1	1	#	0	0	0	#	0	0	0	0	0	0	#	#	#	0	#	#	0	#	0	0	000010000000000000000000000000001000000000000	0.816	0.990	1	213.78	9985	7197	0.65		170	246	0.010
0	0	1	#	0	0	0	#	0	0	#	1	0	0	0	0	0	0	0	1	0	0	1	100000000100000000000000000000000000000000000	1.000	1.000	1	30.67	9544	7198	0.87		3	3	0.000
0	#	1	#	0	0	0	#	0	0	#	1	0	0	0	#	0	0	0	1	#	0	1	100000000100000000000000000000000000000000000	1.000	1.000	1	30.67	9544	7198	0.74		3	3	0.000
1	1	0	0	0	#	#	0	0	0	0	#	#	#	0	#	0	#	0	0	0	#	#	000010000000000000000000000000001000000000000	0.743	0.985	1	193.72	9985	7199	0.61		180	276	0.015
0	0	0	0	0	0	0	0	0	#	0	#	#	1	#	#	0	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.897	0.995	1	164.90	9981	7201	0.65		96	111	0.005
0	#	1	#	0	0	0	0	#	0	1	0	#	0	0	0	0	0	0	0	0	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	59.67	9548	7202	0.83		3	3	0.000
0	#	1	#	0	0	0	#	0	0	#	#	0	0	0	0	0	0	0	0	0	1	#	100000000000000000000000000000000000000000000	1.000	1.000	1	65.30	9782	7202	0.74		10	10	0.000
1	1	#	0	0	0	#	#	0	0	#	#	0	#	0	#	#	0	0	0	0	0	0	000010000000000000000000000000001000000000000	0.844	0.992	1	211.47	9985	7204	0.65		170	227	0.008
0	#	1	#	0	0	0	0	0	#	0	0	#	#	0	#	0	#	0	0	0	0	0	100000000000000000000000000000000000000000000	0.957	0.998	1	224.76	9992	7208	0.70		115	121	0.002
0	#	0	0	0	0	#	#	1	0	0	0	0	0	#	0	#	#	0	0	0	#	0	000000000000000000000001000000000000000000000	0.837	0.991	1	176.09	9997	7209	0.70		65	83	0.009
1	0	0	#	#	0	0	0	0	0	0	#	0	0	1	#	0	0	#	#	0	0	#	000000000010000000000000000000000000000000000	0.499	0.966	1	122.72	9557	7211	0.70		3	13	0.034
1	0	#	0	#	0	#	0	0	0	#	1	0	0	0	#	#	#	0	#	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	2	160.40	9808	7212	0.61		10	10	0.000
0	0	0	0	0	0	0	0	#	0	0	0	0	1	1	0	0	1	0	#	0	#	0	000000000010000000000000000000000000000000000	0.598	0.975	1	69.14	9559	7213	0.87		3	7	0.025
0	0	0	0	#	#	0	0	#	#	0	0	#	1	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.598	0.975	1	69.14	9559	7213	0.74		3	7	0.025
0	0	0	0	0	0	#	0	0	1	1	1	0	0	0	0	#	0	#	0	#	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	43.86	9800	7214	0.83		7	7	0.000
0	0	0	0	0	0	#	#	#	1	1	#	0	0	0	0	0	0	1	0	0	#	#	000000000000000000000000000000000000100000000	1.000	1.000	1	34.33	9560	7214	0.74		3	3	0.000
#	0	0	0	1	#	#	#	0	#	#	#	0	#	#	#	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.790	0.988	1	119.08	9950	7215	0.43		66	110	0.012
0	0	#	0	1	#	#	#	0	#	0	0	0	#	#	0	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.930	0.996	1	142.89	9950	7215	0.57		66	74	0.004
#	0	0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.757	0.986	1	166.73	9933	7218	0.74		42	58	0.014
0	0	#	0	0	0	0	1	0	0	0	#	0	0	0	#	#	0	0	0	0	#	#	000000000100000000000000000000000000000000000	0.980	0.999	1	157.68	9999	7221	0.74		63	66	0.001
#	#	1	0	0	0	0	1	0	0	0	0	0	#	0	#	0	#	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	133.33	9567	7221	0.74		6	6	0.000
0	#	#	#	0	1	0	0	0	0	0	0	0	0	0	1	0	#	1	0	0	#	0	000000000000000000000000000000000100000000010	1.000	1.000	1	31.33	9570	7224	0.78		3	3	0.000
0	0	0	#	0	1	0	0	0	0	0	0	#	0	0	1	0	0	1	0	0	0	0	000000000000000000000000000000000100000000010	1.000	1.000	1	31.33	9570	7224	0.91		3	3	0.000
0	0	#	0	0	0	#	0	0	0	0	1	#	0	1	0	0	0	#	0	1	0	0	000000000010000000000000000000000010000000000	1.000	1.000	1	26.00	9572	7226	0.83		3	3	0.000
0	0	0	0	#	0	0	0	0	1	0	1	0	0	0	0	1	#	1	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	23.67	9575	7229	0.87		3	3	0.000
#	0	0	0	#	0	0	0	0	0	0	0	0	0	0	1	#	0	0	1	0	0	0	000000000000000000000000000000000001000000000	0.489	0.965	1	196.20	9927	7230	0.87		24	105	0.035
0	0	0	0	0	#	#	0	0	0	#	0	#	0	0	0	#	0	0	0	0	#	#	000000000000000000000000000000100000000000000	0.469	0.963	1	196.90	9856	7232	0.70		37	200	0.037
0	0	0	1	#	0	0	#	#	0	1	1	0	0	#	0	0	0	0	0	0	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	61.67	9579	7233	0.83		3	3	0.000
0	0	#	#	0	0	0	1	0	0	0	#	0	#	0	#	#	#	0	0	0	#	#	000000000100000000000000000000000000000000000	0.962	0.998	1	155.75	9999	7234	0.61		62	68	0.002
1	0	0	0	0	0	#	#	#	#	#	#	#	#	0	0	0	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.869	0.993	1	237.63	9969	7239	0.48		306	376	0.007
0	1	0	#	0	0	0	0	0	0	0	#	0	0	#	0	#	#	#	0	0	#	0	000000000000000000000000000000001000000000000	0.950	0.997	1	153.09	9984	7243	0.70		54	61	0.003
