-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	0	#	0	0	#	0	0	1	0	0	0	#	#	0	#	0	0	0	1	0	000000000000000000000000000000000000001000000	1.000	1.000	1	28.75	9801	6669	0.78		4	4	0.000
0	0	0	1	0	#	0	0	0	0	1	1	0	0	#	#	0	#	#	#	#	#	#	000000000001000000000000000000000000000001000	0.508	0.967	1	97.23	9804	6672	0.61		8	60	0.033
#	0	1	#	0	0	0	0	0	1	#	0	0	#	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	40.75	9807	6675	0.83		4	4	0.000
1	1	0	0	0	#	0	0	0	#	0	#	0	1	0	0	0	1	0	0	#	0	0	000010000000000000000000000100001000000000000	0.263	0.935	1	111.95	9812	6680	0.83		4	33	0.065
#	0	1	1	0	0	1	0	#	0	0	1	0	0	0	1	0	0	0	0	0	0	#	100000000000000000000000100000000000000000000	1.000	1.000	1	36.75	9814	6682	0.87		4	4	0.000
1	0	0	0	0	#	0	0	#	0	0	0	0	1	#	0	1	1	#	0	0	1	0	000010000000000000000000000000000000000000000	1.000	1.000	1	68.75	9815	6683	0.83		4	4	0.000
0	#	0	0	0	0	0	1	0	0	1	1	0	#	0	0	#	#	0	0	#	0	0	000000000100000000000000000000000000010000000	1.000	1.000	1	34.25	9820	6688	0.78		4	4	0.000
#	0	0	0	0	0	0	1	0	#	1	#	0	#	0	0	#	#	0	0	0	0	0	000000000100000000000000000000000000010000000	1.000	1.000	1	34.25	9820	6688	0.74		4	4	0.000
0	0	0	1	#	0	1	0	#	0	0	#	0	0	0	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000100000	0.706	0.983	1	80.87	9821	6689	0.83		4	18	0.017
1	#	#	0	#	0	0	#	0	0	#	0	0	#	#	0	0	0	#	#	0	0	#	000010000000000000000000000000001000000000000	0.667	0.980	1	209.52	9992	6693	0.57		181	674	0.020
#	1	#	0	#	0	0	0	0	0	1	1	0	0	0	#	1	0	#	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	29.50	9826	6694	0.74		4	4	0.000
#	1	#	0	0	0	0	0	0	0	1	1	0	#	0	#	1	#	#	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	29.50	9826	6694	0.74		4	4	0.000
0	1	#	0	0	0	#	0	0	0	0	#	#	#	0	#	#	#	#	0	0	0	0	000000000000000000000000000000001000000000000	0.920	0.996	4	157.57	9998	6696	0.61		91	107	0.004
0	0	1	1	0	0	#	0	#	0	1	#	0	0	#	1	0	0	0	0	0	#	1	000000000000000000000000100000000000000001000	1.000	1.000	1	16.00	9832	6700	0.78		4	4	0.000
0	0	1	1	0	0	1	0	0	#	1	1	0	0	#	1	0	0	0	#	0	#	1	000000000000000000000000100000000000000001000	1.000	1.000	1	16.00	9832	6700	0.83		4	4	0.000
0	#	1	0	#	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.973	0.999	1	194.58	9994	6705	0.74		128	132	0.001
#	0	0	0	0	0	#	0	0	0	#	#	0	0	0	#	#	0	0	1	#	0	0	000000000100000000000000000000000000000000000	0.811	0.990	1	172.04	9995	6706	0.70		163	213	0.010
0	0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	000000000000000000000100000000000000000000000	0.476	0.964	1	213.02	9967	6707	0.87		51	284	0.036
0	0	1	1	0	0	0	0	0	0	0	1	0	#	0	0	0	0	#	0	0	0	0	100000000000000000000000000000000000000001000	0.842	0.991	1	104.22	9840	6708	0.91		8	13	0.009
0	0	1	0	#	0	#	0	0	0	0	#	0	#	0	#	0	#	0	1	#	0	0	100000000000000000000000000000000000000000000	0.516	0.967	1	86.97	9845	6713	0.70		13	41	0.033
#	0	0	0	#	0	#	0	0	#	#	#	0	0	#	0	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.887	0.994	1	183.52	9979	6719	0.65		80	97	0.006
#	0	0	0	#	1	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	0	000000000000000000000000000000000000000000010	0.972	0.999	1	123.32	9909	6728	0.83		59	63	0.001
0	#	0	0	0	0	0	0	0	0	#	#	#	1	0	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.688	0.982	1	145.74	9988	6734	0.70		93	149	0.018
0	0	0	#	0	0	#	0	0	0	0	#	0	1	0	0	0	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.961	0.998	1	178.43	9988	6734	0.70		85	89	0.002
0	0	0	1	0	#	#	0	0	0	#	#	0	#	#	1	#	0	0	0	0	0	0	000000000001000000000000000000000000000001000	0.329	0.946	1	69.65	9867	6735	0.70		4	23	0.054
#	0	0	1	#	0	0	0	0	0	#	1	0	#	0	#	0	0	0	0	0	0	0	000001000000000000000000000000000000000000000	0.388	0.954	1	130.29	9873	6741	0.78		4	49	0.046
0	0	#	1	0	0	0	0	0	0	0	#	0	0	0	0	#	0	#	0	#	0	#	000000000000000000000000000000000000000001000	0.790	0.988	1	121.41	9968	6743	0.74		66	106	0.012
0	0	0	0	#	1	0	0	0	0	#	0	0	0	#	1	0	0	0	0	#	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	121.81	9876	6744	0.78		28	28	0.000
0	0	0	0	#	1	0	#	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	121.81	9876	6744	0.91		28	28	0.000
0	0	0	0	#	0	0	#	0	0	0	0	0	0	#	0	#	0	0	1	#	0	0	000000000100000000000000000000000000000000000	0.855	0.992	1	207.44	9979	6746	0.78		61	74	0.008
0	0	1	0	0	0	0	0	0	#	1	0	#	0	0	0	0	#	0	0	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	30.00	9879	6747	0.83		4	4	0.000
0	0	1	0	0	0	#	0	0	0	1	0	#	0	#	0	0	#	0	0	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	30.00	9879	6747	0.78		4	4	0.000
0	0	0	0	#	0	#	0	0	#	0	#	0	#	0	0	1	0	#	0	0	#	0	000000000000000000000000000000000000000000001	0.508	0.967	1	84.31	9882	6750	0.70		12	32	0.033
0	0	0	0	0	0	0	0	#	#	0	#	0	1	#	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.864	0.993	1	150.34	9915	6752	0.78		41	49	0.007
#	#	0	0	0	0	0	0	0	0	0	1	0	#	0	#	1	#	#	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	86.60	9886	6754	0.70		12	12	0.000
0	#	1	0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	#	0	#	100000000000000000000000000000000000000000000	0.973	0.999	1	194.98	9994	6755	0.78		125	129	0.001
0	0	0	1	0	#	#	0	0	0	0	1	0	0	0	#	0	#	0	1	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	35.25	9888	6756	0.74		4	4	0.000
#	0	0	0	#	0	#	0	#	0	1	0	1	0	0	#	0	0	0	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	37.75	9890	6758	0.70		4	4	0.000
0	0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	0	#	#	0	0	0	0	000000000000000000000100000000000000000000000	0.522	0.968	1	225.04	9967	6760	0.83		49	175	0.032
0	0	0	1	#	0	0	0	0	0	#	#	0	#	#	#	#	0	0	0	#	#	0	000000000000000000000000000000000000000001000	0.803	0.989	1	117.76	9968	6766	0.61		74	114	0.011
0	0	1	1	#	#	0	#	0	0	1	#	0	0	0	1	0	#	#	0	0	0	0	100000000000000100000000000000000000000000000	0.638	0.978	1	58.00	9899	6767	0.74		4	8	0.022
1	1	0	0	0	0	0	0	0	0	#	1	#	#	1	0	#	#	0	#	0	0	#	000010000000000000000000000000001000000000000	1.000	1.000	1	37.38	9903	6771	0.70		8	8	0.000
#	0	1	0	0	0	0	0	#	0	0	1	0	#	0	0	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	175.66	9999	6773	0.83		45	45	0.000
1	0	#	0	1	0	0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.36	9931	6774	0.87		17	17	0.000
#	0	0	#	#	1	0	#	#	#	#	0	0	0	0	#	#	0	0	0	0	#	0	000000000000000000000000000000000000000000010	0.954	0.998	1	112.58	9909	6777	0.57		68	76	0.002
1	1	0	#	0	0	0	#	#	#	0	#	0	#	#	0	#	0	0	0	0	#	#	000010000000000000000000000000001000000000000	0.854	0.992	2	138.10	9992	6779	0.57		217	277	0.008
#	0	1	#	0	0	0	0	0	0	1	1	#	#	#	0	1	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	70.62	9912	6780	0.78		8	8	0.000
0	0	0	1	0	0	1	#	0	#	0	1	0	0	0	#	1	#	0	0	0	#	#	000000000000000000000000100000000000000001000	1.000	1.000	1	32.25	9913	6781	0.74		4	4	0.000
#	0	#	0	0	0	0	0	0	0	0	0	0	#	#	0	0	0	#	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	97.10	9935	6782	0.74		25	25	0.000
0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	94.60	9914	6782	0.87		12	12	0.000
#	#	0	#	1	0	0	0	0	0	#	0	0	1	0	0	0	#	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	38.00	9919	6787	0.78		4	4	0.000
#	#	0	1	0	0	0	0	0	#	1	1	0	0	#	#	1	0	1	0	0	0	0	000000000000000000000000000000000000100001000	0.793	0.988	1	74.49	9921	6789	0.78		12	25	0.012
#	#	0	#	0	#	0	0	0	0	#	#	#	#	0	#	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.682	0.981	1	156.68	9985	6791	0.57		130	199	0.019
#	0	0	0	0	0	#	#	#	0	0	0	1	0	0	#	#	0	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	132.13	9926	6794	0.70		52	52	0.000
0	0	0	0	#	#	#	0	0	0	0	#	#	0	0	0	0	#	0	0	0	#	1	000000000000000000010000000000000000000000000	0.742	0.985	1	105.79	9927	6795	0.70		8	12	0.015
1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	#	0	0	0	#	#	000000000010000000000000000000000000000000000	0.367	0.951	1	73.54	9929	6797	0.87		4	25	0.049
1	0	0	0	1	0	#	0	0	0	0	#	0	0	0	#	0	#	0	0	#	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.82	9931	6799	0.78		16	16	0.000
1	0	0	0	1	0	#	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.82	9931	6799	0.87		16	16	0.000
#	0	0	0	#	0	#	0	0	0	#	1	#	0	0	0	0	#	#	0	#	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	35.25	9933	6801	0.65		4	4	0.000
#	0	0	0	#	0	#	0	0	0	#	1	#	0	0	0	0	0	0	0	#	1	1	000000000000000001000000000000000000000000000	1.000	1.000	2	35.25	9933	6801	0.74		4	4	0.000
#	0	0	#	#	0	#	0	0	0	0	0	0	#	0	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	87.72	9935	6803	0.78		28	28	0.000
0	0	0	0	#	#	#	0	0	0	0	1	1	0	0	#	0	0	0	#	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	38.50	9939	6807	0.74		4	4	0.000
0	0	0	#	0	0	#	0	#	0	0	#	1	0	0	1	0	#	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	107.88	9939	6807	0.74		28	28	0.000
#	#	0	#	0	#	0	0	0	#	#	#	0	1	0	0	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.726	0.984	1	157.45	9985	6808	0.61		129	182	0.016
0	0	0	#	0	0	0	0	0	0	0	#	0	1	0	0	0	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.959	0.998	1	178.43	9988	6814	0.78		81	85	0.002
0	0	0	0	0	0	0	#	0	0	#	#	0	1	0	0	0	0	0	0	0	#	0	000000000000000000000000000000010000000000000	0.935	0.997	1	174.45	9988	6814	0.83		49	53	0.003
1	1	0	#	1	0	#	0	#	#	0	#	0	1	#	0	0	0	0	0	#	0	0	000010000000000000000000000000001000000000001	1.000	1.000	1	51.25	9948	6816	0.70		4	4	0.000
1	1	0	0	1	0	0	0	#	0	0	#	0	1	0	0	#	0	#	0	0	0	0	000010000000000000000000000000001000000000001	1.000	1.000	1	51.25	9948	6816	0.83		4	4	0.000
#	0	0	0	0	0	0	0	0	0	1	#	1	0	0	0	0	0	0	1	0	0	0	000000000000000000000000000000000000101000000	1.000	1.000	1	25.00	9949	6817	0.91		4	4	0.000
0	0	0	0	0	#	0	0	0	0	1	1	1	0	0	0	#	0	0	#	0	0	0	000000000000000000000000000000000000101000000	1.000	1.000	1	25.00	9949	6817	0.87		4	4	0.000
0	#	0	0	0	#	#	1	#	0	0	0	0	0	0	#	0	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.952	0.998	1	154.58	9956	6819	0.78		69	73	0.002
#	0	0	0	#	0	#	0	0	0	0	0	1	0	0	#	0	0	0	#	0	0	#	000000000000000000000000000000000000001000000	0.973	0.999	1	113.24	9952	6820	0.74		60	64	0.001
#	0	#	1	0	#	0	0	0	0	#	#	#	0	0	0	1	0	0	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	30.00	9955	6823	0.74		4	4	0.000
0	#	#	0	0	0	#	1	0	0	0	0	0	#	0	1	0	0	0	#	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	2	149.53	9996	6824	0.70		49	49	0.000
#	0	0	#	1	0	0	#	0	0	0	0	0	1	1	0	0	#	0	0	0	0	0	000000000000000000000000000000000000000000001	0.569	0.972	1	47.40	9957	6825	0.83		4	16	0.028
0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	#	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	41.25	9957	6825	0.96		4	4	0.000
0	#	0	1	0	0	1	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	105.00	9958	6826	0.87		9	9	0.000
#	#	0	0	0	0	0	#	0	0	#	0	#	1	0	#	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.693	0.982	1	170.73	9962	6830	0.74		28	44	0.018
0	1	#	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	28.00	9963	6831	0.96		4	4	0.000
#	1	#	0	0	#	#	0	1	0	0	#	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	2	28.00	9963	6831	0.78		4	4	0.000
0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	#	1	1	1	0	0	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	26.25	9964	6832	0.87		4	4	0.000
0	0	0	0	0	0	0	#	0	0	0	1	0	1	#	#	1	1	1	0	0	1	#	000000000000000000000000000000010000000000000	1.000	1.000	1	26.25	9964	6832	0.83		4	4	0.000
0	0	0	0	0	0	#	0	#	0	#	0	#	0	0	0	0	#	#	0	0	0	0	000000000000000000000100000000000000000000000	0.472	0.963	1	188.67	9967	6835	0.74		48	282	0.037
0	0	0	1	0	0	0	0	0	0	0	#	0	0	0	0	#	#	0	0	#	0	#	000000000000000000000000000000000000000001000	0.946	0.997	1	146.92	9968	6836	0.78		56	64	0.003
0	#	0	1	0	0	0	#	#	0	1	#	0	0	#	#	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.895	0.994	1	86.31	9972	6840	0.74		12	16	0.006
1	#	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	1	0	#	0	0	0	000000000010000000000000000000000000000000000	0.638	0.978	2	83.75	9973	6841	0.87		4	8	0.022
1	#	0	0	#	0	0	0	#	0	#	1	#	1	0	0	0	0	#	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	71.50	9978	6846	0.70		4	4	0.000
#	0	0	0	0	#	1	0	0	0	0	#	0	0	0	1	#	#	0	0	0	0	0	000000000000000000000000100000000000100000000	0.585	0.974	1	167.64	9981	6849	0.78		4	84	0.026
0	0	#	0	0	1	0	0	1	0	1	1	0	#	0	0	0	0	0	#	0	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	20.00	9983	6851	0.83		4	4	0.000
1	1	0	0	0	0	#	0	0	0	0	0	0	1	1	0	0	1	0	0	#	#	0	000010000000000000000000000000001000000000000	0.638	0.978	1	65.74	9987	6855	0.87		8	20	0.022
0	0	#	#	0	0	0	#	0	0	0	0	#	1	#	0	0	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.868	0.993	1	154.16	9988	6856	0.65		72	88	0.007
#	0	0	0	0	0	1	0	#	0	1	1	0	0	0	1	0	0	0	#	#	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	36.88	9990	6858	0.78		8	8	0.000
#	#	#	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	36.88	9990	6858	0.83		8	8	0.000
0	1	0	0	0	0	#	0	#	0	0	1	0	1	#	#	0	1	0	0	0	#	0	000000000000000000000000000000001000000000000	0.742	0.985	1	57.43	9991	6859	0.78		8	12	0.015
0	1	0	0	#	#	#	0	0	0	0	1	0	1	1	#	0	1	0	0	0	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	39.25	9991	6859	0.78		8	8	0.000
1	1	#	0	0	#	0	#	#	#	#	#	0	0	#	0	0	0	0	0	0	0	#	000010000000000000000000000000001000000000000	0.898	0.995	1	209.10	9992	6860	0.61		88	116	0.005
0	1	0	#	#	0	#	#	0	0	#	#	0	#	0	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.795	0.989	1	141.48	9998	6861	0.52		85	125	0.011
0	#	1	0	0	#	#	#	#	0	0	0	0	#	#	#	0	0	0	0	#	0	1	100000000000000000000000000000000000000000000	1.000	1.000	1	112.12	9994	6862	0.61		8	8	0.000
0	0	#	0	0	0	0	#	0	0	#	#	0	0	0	1	1	0	#	1	#	0	#	000000000100000000000000000000000000000000000	0.765	0.987	1	74.63	9995	6863	0.70		16	20	0.013
0	#	#	0	0	0	#	0	0	#	0	0	0	1	1	#	0	#	0	0	#	0	#	000000000010000000000000000000010000000000000	0.548	0.970	1	62.46	9997	6865	0.65		8	24	0.030
#	0	0	0	0	0	0	#	0	#	#	#	#	0	0	#	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.520	0.968	1	167.04	9989	6875	0.57		231	822	0.032
1	1	#	0	0	0	0	#	#	0	#	0	0	#	#	0	0	0	#	0	#	0	#	000010000000000000000000000000001000000000000	0.856	0.992	1	185.21	9992	6878	0.61		174	230	0.008
1	1	#	0	0	0	#	#	#	0	#	0	0	#	#	0	0	0	0	#	0	0	#	000010000000000000000000000000001000000000000	0.872	0.993	1	185.68	9992	6878	0.61		174	222	0.007
1	0	0	0	0	#	0	0	#	0	#	0	0	1	1	0	#	#	0	0	0	1	0	000000000010000000000000000000000000000000000	0.518	0.968	1	88.74	9232	6883	0.78		3	11	0.032
1	0	#	0	0	#	0	0	#	0	#	0	#	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.598	0.975	1	100.43	9232	6883	0.78		3	7	0.025
#	0	0	0	0	0	#	0	0	0	0	0	#	1	0	0	1	0	0	0	#	0	0	001010000000000000000000000000000000000000000	0.677	0.981	1	115.57	9236	6887	0.83		3	23	0.019
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	#	#	0	0	1	0	0	0	000000000100000000000000000000000000000000010	0.685	0.981	1	59.83	9785	6893	0.91		7	19	0.019
1	#	0	#	#	0	#	#	0	0	0	#	0	0	0	0	0	0	0	#	0	0	0	000010000000000000000000010000001000000000000	0.442	0.960	1	229.42	9731	6895	0.70		7	359	0.040
0	0	0	#	0	0	1	#	0	0	0	0	0	0	0	1	0	0	0	0	#	#	#	000000000000000000000000100000000000000000000	0.917	0.996	1	158.33	9958	6898	0.78		74	92	0.004
#	#	0	1	#	0	0	#	0	1	1	1	0	0	#	0	#	0	1	#	0	#	#	000000000000000000000000000000000000100001000	1.000	1.000	1	34.74	9799	6902	0.61		11	11	0.000
#	0	0	1	#	0	0	#	0	1	1	1	0	0	0	0	1	0	1	#	#	0	0	000000000000000000000000000000000000100001000	1.000	1.000	1	39.00	9406	6902	0.78		7	7	0.000
0	#	0	0	0	#	#	1	#	0	0	0	0	0	0	0	0	0	0	0	0	0	#	000000000100000000000000000000000000000000000	0.876	0.993	1	130.92	9951	6903	0.78		23	27	0.007
0	#	0	0	0	#	#	1	#	0	0	0	#	#	0	#	0	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.951	0.997	1	154.58	9956	6903	0.70		67	71	0.003
0	0	0	0	#	0	#	1	0	0	#	#	0	#	0	#	#	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.886	0.994	1	143.64	9956	6906	0.61		62	74	0.006
1	1	0	#	0	0	0	#	#	0	#	#	0	#	#	#	0	0	#	0	#	0	#	000010000000000000000000000000001000000000000	0.842	0.991	1	174.86	9992	6908	0.52		177	236	0.009
0	0	0	0	#	0	0	0	#	0	#	0	0	#	0	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	0.856	0.992	1	74.31	9919	6910	0.83		19	23	0.008
0	0	0	0	0	#	0	#	1	0	0	0	#	0	0	#	#	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.818	0.990	1	171.99	9986	6911	0.74		69	89	0.010
#	#	0	#	0	0	0	0	#	0	0	#	0	1	0	0	0	1	#	0	#	0	#	000000000000000000000000000000010000000000000	0.692	0.982	1	143.21	9944	6913	0.65		55	83	0.018
1	1	#	0	0	0	0	0	1	0	0	0	#	1	#	0	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	58.67	9262	6913	0.78		3	3	0.000
0	0	1	0	#	#	#	0	0	0	0	0	#	#	#	1	#	#	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	113.02	9606	6917	0.61		15	15	0.000
#	1	0	0	1	#	0	0	#	0	0	0	0	1	0	0	0	1	0	#	#	0	#	000010000000000000000000000100001000000000000	1.000	1.000	1	34.67	9267	6918	0.74		3	3	0.000
0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	#	1	0	#	0	1	100000000000000000000000000000000000000001000	1.000	1.000	1	12.00	9269	6920	0.91		3	3	0.000
0	0	1	1	0	#	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	100000000000000000000000000000000000000001000	1.000	1.000	1	12.00	9269	6920	0.96		3	3	0.000
#	0	1	0	0	#	0	0	0	1	#	1	#	0	#	0	#	0	0	0	0	#	1	100000000000000000000000000000000000100000000	1.000	1.000	1	18.33	9270	6921	0.70		3	3	0.000
0	#	1	0	#	0	#	0	0	0	0	0	0	0	0	#	0	0	#	0	#	0	#	100000000000000000000000000000000000000000000	0.973	0.999	1	195.02	9994	6922	0.70		127	131	0.001
#	0	#	0	#	0	#	#	#	0	#	0	#	0	0	#	#	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.470	0.963	1	165.56	9996	6924	0.52		225	1157	0.037
0	0	#	0	#	#	#	0	1	0	0	0	0	0	0	#	0	0	0	0	#	#	#	000000000000000000000001000000000000000000000	0.811	0.990	1	161.28	9986	6928	0.65		75	98	0.010
0	0	0	0	#	#	0	0	0	0	0	#	#	0	0	0	0	0	0	#	0	0	1	000000000000000000010000000000000000000000000	0.722	0.984	1	105.66	9927	6930	0.78		7	11	0.016
1	1	0	0	#	0	#	0	0	0	0	0	#	1	0	0	0	0	0	0	1	#	0	000010000000000000000000000000001010000000000	1.000	1.000	1	45.67	9280	6931	0.83		3	3	0.000
#	0	0	#	0	0	0	0	0	0	#	#	0	#	0	0	1	0	1	0	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	35.00	9281	6932	0.78		3	3	0.000
0	0	0	#	0	0	0	0	0	0	#	#	0	#	#	0	1	0	1	0	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	35.00	9281	6932	0.78		3	3	0.000
#	1	#	0	0	#	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	000000000100000000000000000000000000000001000	1.000	1.000	1	22.33	9284	6935	0.87		3	3	0.000
0	0	0	1	0	1	#	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	45.33	9288	6939	0.91		3	3	0.000
0	#	1	0	0	1	#	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	100000000100000000000000000000000000000000000	1.000	1.000	1	14.67	9291	6942	0.91		3	3	0.000
0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	#	0	0	1	0	1	0	100000000100000000000000000000000000000000000	1.000	1.000	1	14.67	9291	6942	0.96		3	3	0.000
1	1	#	0	0	0	0	#	#	0	#	0	0	1	#	0	#	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.869	0.993	1	144.45	9980	6943	0.65		107	127	0.007
0	0	0	0	0	0	0	0	0	0	1	1	#	0	0	0	0	0	0	0	0	#	#	000000000000000000000000000010000000000001000	0.334	0.947	1	55.45	9294	6945	0.87		3	15	0.053
#	#	0	0	1	#	#	0	0	0	#	0	0	1	1	0	0	#	0	0	0	0	#	000010000000000000000000000000000000000000001	0.699	0.982	1	47.29	9772	6949	0.70		7	15	0.018
0	0	#	0	0	#	#	0	0	0	0	1	0	0	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	1.000	1.000	1	41.86	9624	6954	0.83		7	7	0.000
#	0	0	#	0	0	0	#	0	0	0	1	0	0	1	0	0	1	#	#	0	#	0	000000000010000000000000000000000000000000000	1.000	1.000	1	51.25	9624	6954	0.74		11	11	0.000
#	1	0	0	0	0	#	#	0	0	0	#	#	#	0	#	0	#	0	0	0	0	0	000000000000000000000000000000001000000000000	0.628	0.977	1	161.17	9998	6959	0.65		81	353	0.023
#	1	#	#	#	0	0	0	#	0	#	0	#	#	0	#	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.623	0.977	1	69.04	9699	6960	0.57		11	19	0.023
0	0	0	0	0	0	#	#	#	0	0	0	1	0	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	132.13	9926	6961	0.74		51	51	0.000
0	#	0	#	0	0	1	0	0	0	0	0	0	0	#	1	0	0	#	0	#	#	#	000000000000000000000000100000000000000000000	0.915	0.996	1	158.33	9958	6964	0.70		72	90	0.004
0	0	0	0	0	#	1	0	#	0	0	0	0	0	0	#	#	0	0	0	#	#	#	000000000000000000000000100000000000000000000	0.907	0.995	1	172.11	9869	6964	0.70		64	82	0.005
0	#	#	0	#	1	0	0	#	#	0	#	0	#	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	39.00	9468	6969	0.70		7	7	0.000
0	#	0	0	0	#	#	#	0	0	#	0	#	1	1	0	0	0	0	0	0	0	0	000000000010000000000000000000010000000000000	0.518	0.968	1	63.81	9319	6970	0.74		3	11	0.032
